up_hydrosequence,down_hydrosequence,up_id3dhp,down_id3dhp,from_huc12,to_huc12,up_feature_type,down_feature_type,up_physicality,down_physicality,up_source_generation,down_source_generation,transition_class,transition_id
2538952,2500180,GLYNV,DMWKZ,041000090801,041000090802,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,2538952->2500180
4922301,4900527,GLZ3P,GVQEO,041000071005,041000071206,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,4922301->4900527
7222737,7204470,GO0YK,FG9TE,041000050104,041000050105,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,7222737->7204470
6251540,6231995,GO0YU,AG9C5,041000050106,041000050201,Canal,Canal,canal,canal,migrated_nhd,migrated_nhd,physical_hydrography,6251540->6231995
12424312,12413707,GO4HS,3FURH,041000030801,041000030506,Channel Line,Canal,physical_channel,canal,migrated_nhd,migrated_nhd,physical_hydrography,12424312->12413707
5052307,5030863,GQUXA,GVQE3,041000050202,041000050205,Waterbody Connector,Waterbody Connector,authoritative_network_connector,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,5052307->5030863
11870412,11859560,GSOX7,310LC,041000040503,041000040501,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,11870412->11859560
12445501,12434872,GSOXQ,G983U,041000040407,041000040406,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,12445501->12434872
11562330,11551007,GSOXS,E86QS,041000040502,041000040601,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,11562330->11551007
11035693,11023603,GSP4S,H7CPJ,041000040602,041000040503,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,11035693->11023603
13260297,13250409,GT0WZ,FUYO4,041000030404,041000030602,Drainageway,Waterbody Connector,drainageway,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,13260297->13250409
12571941,12561745,GT0XV,366KN,041000030405,041000030305,Waterbody Connector,Channel Line,authoritative_network_connector,physical_channel,migrated_nhd,migrated_nhd,authoritative_network_connector,12571941->12561745
10950945,10938801,GT15G,9DGJE,041000030802,041000030803,Waterbody Connector,Waterbody Connector,authoritative_network_connector,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,10950945->10938801
11881344,11870495,GT17J,93QIP,041000030705,041000030704,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,11881344->11870495
6172761,6153173,GVQCK,9ZN00,041000080505,041000080506,Channel Line,Waterbody Connector,physical_channel,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,6172761->6153173
5533997,5513671,GVQDG,1RMKG,041000070804,041000070805,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,5533997->5513671
5914533,5894331,GVQF1,7OYEZ,041000071205,041000071206,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,5914533->5894331
4680410,4658273,GVQFT,CK0EX,041000071206,041000071209,Waterbody Connector,Waterbody Connector,authoritative_network_connector,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,4680410->4658273
5994445,5974657,GXJPU,G61FR,041000071205,041000050201,Canal,Canal,canal,canal,migrated_nhd,migrated_nhd,physical_hydrography,5994445->5974657
11404682,11393226,GXKG1,4RXFY,041000040504,041000040501,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,11404682->11393226
11573784,11562344,GXKGY,56FPR,041000040408,041000040501,Hydro Unenforced Connector,Hydro Unenforced Connector,authoritative_network_connector,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,11573784->11562344
12911824,12901886,GXL8T,ERP9Y,041000040304,041000040404,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,12911824->12901886
12801520,12791594,GXL8W,77C13,041000040407,041000040406,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,12801520->12791594
7613013,7595287,GXSM6,1TNHP,041000050102,041000050103,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,7613013->7595287
11517719,11506583,GXW0G,1TR16,041000030801,041000030802,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,11517719->11506583
11998557,11987880,GXX13,9S1XJ,041000030801,041000030802,Drainageway,Canal,drainageway,canal,migrated_nhd,migrated_nhd,physical_hydrography,11998557->11987880
9258830,9243909,H0FO,9D4GW,041000040502,041000071203,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,9258830->9243909
3669186,3643236,H0N2A,91KV1,041000090301,041000090302,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,3669186->3643236
5472503,5451977,H0N5G,5O19Q,041000070503,041000070905,Waterbody Connector,Waterbody Connector,authoritative_network_connector,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,5472503->5451977
6504610,6485255,H0N6T,7AD2V,041000070901,041000070903,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,6504610->6485255
3820515,3795425,H0N7F,BC9TZ,041000090201,041000090203,Waterbody Connector,Waterbody Connector,authoritative_network_connector,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,3820515->3795425
12901884,12891994,H0N9C,BVP2N,041000040205,041000040303,Waterbody Connector,Waterbody Connector,authoritative_network_connector,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,12901884->12891994
11573795,11562354,H16A,AB71C,041000040407,041000040408,Channel Line,Waterbody Connector,physical_channel,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,11573795->11562354
13416837,13407308,H1SF,DA7BM,041000040405,041000040402,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,13416837->13407308
13001453,12991404,H1T8,6XM1F,041000040405,041000040404,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,13001453->12991404
9669095,9655212,H2G73,6IZ70,041000040401,041000071201,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,9669095->9655212
11848785,11837969,H2GYD,ERON1,041000040408,041000040406,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,11848785->11837969
12306923,12296417,H2GZ9,GE37G,041000040406,041000040405,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,12306923->12296417
9258922,9244005,H2GZI,56FN6,041000040604,041000040603,Hydro Unenforced Connector,Hydro Unenforced Connector,authoritative_network_connector,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,9258922->9244005
6290853,6271196,H2OVP,D5J40,041000050105,041000050106,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,6290853->6271196
6172824,6153238,H2OXA,2RJFV,041000050106,041000050201,Drainageway,Canal,drainageway,canal,migrated_nhd,migrated_nhd,physical_hydrography,6172824->6153238
9683102,9669170,H2SIV,M7X7,041000050102,041000030805,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,9683102->9669170
13483034,13473602,H2T4A,2D3PE,041000030403,041000030404,Surface Connector,Channel Line,authoritative_network_connector,physical_channel,migrated_nhd,migrated_nhd,authoritative_network_connector,13483034->13473602
11719081,11708238,H2TGT,9N78X,041000030703,041000030705,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,11719081->11708238
6446569,6427260,H5IWK,5J6FE,041000070601,041000070602,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,6446569->6427260
9669105,9655223,H7BWL,A1FWI,041000040502,041000071201,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,9669105->9655223
10471518,10458215,H7CJ9,2CS2D,041000040602,041000040503,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,10471518->10458215
12622717,12612595,H7D6E,GSPKQ,041000040407,041000040406,Canal,Canal,canal,canal,migrated_nhd,migrated_nhd,physical_hydrography,12622717->12612595
12338628,12328005,H7D6Q,FZJLV,041000040305,041000040405,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,12338628->12328005
12498841,12488341,H7DE3,1TGCP,041000040501,041000040407,Channel Line,Canal,physical_channel,canal,migrated_nhd,migrated_nhd,physical_hydrography,12498841->12488341
12434881,12424185,H7DEA,3YWKB,041000040406,041000040407,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,12434881->12424185
7186257,7168050,H7KJY,CVSJM,041000050103,041000050105,Canal,Canal,canal,canal,migrated_nhd,migrated_nhd,physical_hydrography,7186257->7168050
7920611,7904046,H7KN8,ERWNK,041000050105,041000050103,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,7920611->7904046
7331913,7313934,H8VF,362HU,041000050105,041000050103,Drainageway,Canal,drainageway,canal,migrated_nhd,migrated_nhd,physical_hydrography,7331913->7313934
5914589,5894386,H8WX,8P0UP,041000050104,041000050203,Canal,Canal,canal,canal,migrated_nhd,migrated_nhd,physical_hydrography,5914589->5894386
11517720,11506583,HCDM,1TR16,041000030801,041000030802,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,11517720->11506583
9683103,9669170,HCEG,M7X7,041000050102,041000030805,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,9683103->9669170
13230431,13220329,HCFP,7VYKQ,041000030404,041000030602,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,13230431->13220329
12264771,12254253,HCWS,8U02S,041000030702,041000030701,Waterbody Connector,Channel Line,authoritative_network_connector,physical_channel,migrated_nhd,migrated_nhd,authoritative_network_connector,12264771->12254253
5534015,5513689,K2N3,3NE2L,041000071002,041000071003,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,5534015->5513689
6094085,6073976,K2Q4,9BC5B,041000070603,041000070604,Waterbody Connector,Waterbody Connector,authoritative_network_connector,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,6094085->6073976
13964328,13956018,LWKH,6E6EG,041000040406,041000040403,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,13964328->13956018
11404852,11393390,M7J0,BXTK6,041000030801,041000030802,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,11404852->11393390
5073862,5052307,OX1X,GQUXA,041000050201,041000050202,Channel Line,Waterbody Connector,physical_channel,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,5073862->5052307
5635532,5615435,OX35,8RUNH,041000070805,041000070801,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,5635532->5615435
7240860,7222693,OX3B,7OYG6,041000070105,041000070202,Waterbody Connector,Waterbody Connector,authoritative_network_connector,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,7240860->7222693
9273826,9258922,QPYI,H2GZI,041000040603,041000040604,Hydro Unenforced Connector,Hydro Unenforced Connector,authoritative_network_connector,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,9273826->9258922
10652492,10639614,QPZ9,2W602,041000040503,041000040504,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,10652492->10639614
12466939,12456207,QQQQ,AUOBG,041000040405,041000040305,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,12466939->12456207
11955860,11945288,R1EG,4NFFL,041000030506,041000030604,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,11955860->11945288
12317616,12307119,R1XC,6O73X,041000030801,041000030506,Drainageway,Waterbody Connector,drainageway,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,12317616->12307119
13130921,13121182,R1XW,C2QIP,041000030404,041000030406,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,13130921->13121182
12137162,12126382,R2AT,1K28G,041000030705,041000030703,Drainageway,Hydro Unenforced Connector,drainageway,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,12137162->12126382
7094436,7075811,VJUP,8OSC1,041000071205,041000071204,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,7094436->7075811
7057282,7038800,VJV5,AZHZA,041000071204,041000071205,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,7057282->7038800
12062680,12051973,VKLA,DF1GL,041000040502,041000071201,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,12062680->12051973
7367524,7349776,VSGA,E3K6D,041000050105,041000050103,Canal,Canal,canal,canal,migrated_nhd,migrated_nhd,physical_hydrography,7367524->7349776
6427334,6407747,VSHS,8P0XV,041000050105,041000050104,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,6427334->6407747
11484186,11473047,VW0Y,6JBGR,041000030801,041000030707,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,11484186->11473047
10069861,10056198,VWEF,G4QMY,041000030804,041000030707,Hydro Unenforced Connector,Hydro Unenforced Connector,authoritative_network_connector,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,10069861->10056198
13011552,13001510,VWEN,A6N2A,041000030506,041000030504,Waterbody Connector,Channel Line,authoritative_network_connector,physical_channel,migrated_nhd,migrated_nhd,authoritative_network_connector,13011552->13001510
12169228,12158573,VWZU,288UF,041000030506,041000030604,Channel Line,Canal,physical_channel,canal,migrated_nhd,migrated_nhd,physical_hydrography,12169228->12158573
